onset	duration	trial_type	value	sample
1641.395	0.0	sequence Chair onset	25	1641395
1641.528	0.0	sequence Cat onset	23	1641528
1641.662	0.0	sequence Face onset	21	1641662
1641.795	0.0	sequence House onset	22	1641795
1641.929	0.0	Sequence Buffer start	61	1641929
1650.456	0.0	Sequence Buffer stop	62	1650456
1651.142	0.0	sequencesound coin	71	1651142
1651.644	0.0	cue House	12	1651644
1654.958	0.0	sequence Chair onset	25	1654958
1655.096	0.0	sequence Face onset	21	1655096
1655.23	0.0	sequence Cat onset	23	1655230
1655.363	0.0	sequence Shoe onset	24	1655363
1655.5	0.0	sequence House onset	22	1655500
1655.631	0.0	Sequence Buffer start	61	1655631
1664.165	0.0	Sequence Buffer stop	62	1664165
1664.893	0.0	sequencesound coin	71	1664893
